sampleID	Occipital_Delta	Temporal_Delta	Frontal_Delta_	Parietal_Delta_	Frontal_Low_Alpha	Frontal_High_Alpha	Frontal_Theta	Frontal_Beta	Parietal_Theta	Parietal_Low_Alpha	Parietal_High_Alpha	Parietal_Beta	Temporal_Theta	Temporal_Low_Alpha	Temporal_High_Alpha	Temporal_Beta	Occipital_Theta	Occipital_Low_Alpha	Occipital_High_Alpha	Occipital_Beta	All_Chans_Beta	Frontal_Central_Low_Gamma	All_Chans_Delta	All_Chans_High_Alpha	All_Chans_High_Gamma	All_Chans_Low_Alpha	All_Chans_Low_Gamma	All_Chans_Theta	Frontal_Central_Beta	Frontal_Central_Delta	Frontal_Central_High_Alpha	Frontal_Central_High_Gamma	Frontal_Central_Low_Alpha	Occipital_High_Gamma	Frontal_Central_Theta	Frontal_High_Gamma	Frontal_Low_Gamma	Left_Lat_Frontal_Beta	Left_Lat_Frontal_Delta	Left_Lat_Frontal_High_Alpha	Left_Lat_Frontal_High_Gamma	Left_Lat_Frontal_Low_Alpha	Left_Lat_Frontal_Low_Gamma	Left_Lat_Frontal_Theta	Left_Parietal_Beta	Left_Parietal_Delta	Left_Parietal_High_Alpha	Left_Parietal_High_Gamma	Left_Parietal_Low_Alpha	Left_Parietal_Low_Gamma	Left_Parietal_Theta	Left_Temporal_Beta	Left_Temporal_Delta	Left_Temporal_High_Alpha	Right_Parietal_High_Gamma	Right_Parietal_Low_Alpha	Right_Parietal_Low_Gamma	Right_Parietal_Theta	Right_Temporal_Beta	Right_Temporal_Delta	Right_Temporal_High_Alpha	Right_Temporal_High_Gamma	Right_Temporal_Low_Alpha	Right_Temporal_Low_Gamma	Right_Temporal_Theta	Temporal_High_Gamma	Temporal_Low_Gamma	Occipital_Low_Gamma	Parietal_High_Gamma	Parietal_Low_Gamma	Right_Lat_Frontal_Beta	Right_Lat_Frontal_Delta	Right_Lat_Frontal_High_Alpha	Right_Lat_Frontal_High_Gamma	Right_Lat_Frontal_Low_Alpha	Right_Lat_Frontal_Low_Gamma	Right_Parietal_Beta	Right_Parietal_Delta	Right_Parietal_High_Alpha	Right_Lat_Frontal_Theta	Left_Temporal_High_Gamma	Left_Temporal_Low_Alpha	Left_Temporal_Low_Gamma	Left_Temporal_Theta
LCC2065_52	1.936385395	1.666477089	1.79259062	1.662699026	1.182231801	0.859259294	1.40058493	1.434955782	1.306926618	1.259163872	0.849575349	1.139078977	1.341855757	1.260435525	0.949740337	1.729633443	1.557304843	1.506838917	1.127241018	1.35353907	1.452335905	0.30542672	1.767828021	0.912727984	0.852018455	1.266218079	1.014886554	1.384697245	1.141580492	1.909974216	0.823670629	-0.284145137	1.221215799	0.525445711	1.493843038	0.585851733	0.921677745	1.520545253	1.778599391	0.875314139	0.757208798	1.169432717	1.067735459	1.380401515	1.145027617	1.677908855	0.8353241	-0.024697505	1.226339209	0.417704963	1.311965394	1.758297746	1.689745415	0.940158823	-0.052934239	1.289680982	0.40303453	1.301828694	1.698942702	1.641891184	0.959115016	1.147515668	1.247328134	1.364115342	1.321777462	1.216746772	1.411882522	0.70958608	-0.038586427	0.410431689	1.539876702	1.650744967	0.876717857	0.726160267	1.153101417	1.054661828	1.133047725	1.646937127	0.863373768	1.306854019	1.276444104	1.273158887	1.454912608	1.361046667
LCC2066_0	1.895207842	1.6402959	1.718261045	1.663973307	1.244201063	0.989765678	1.36832444	1.224847817	1.352035628	1.366542831	1.123000071	1.248859971	1.359539716	1.373792958	1.141833754	1.398614298	1.543227911	1.460624839	1.316030899	1.406846386	1.523229174	0.40725466	1.786053988	1.16735784	0.625911941	1.383706154	1.06579488	1.432266789	1.111021859	1.658046225	0.944746713	-0.304425634	1.209948763	0.327643384	1.328137701	0.16936302	0.65495932	1.284925476	1.755579241	0.975490741	0.348465912	1.200172886	0.80180584	1.385746986	1.169284719	1.654794833	1.10956067	-0.213003173	1.362409951	0.555034046	1.329874082	1.250210483	1.636478788	1.099155303	-0.05449323	1.370636752	0.686657152	1.37312099	1.509017955	1.644079754	1.180690886	0.507530929	1.416408129	1.071937761	1.400231034	0.364353676	0.924127886	0.863900879	-0.126556316	0.625813064	1.259156277	1.735185339	1.043152693	0.231441233	1.313220572	0.668790772	1.316087976	1.67296181	1.136036038	1.388457235	0.149313105	1.32653663	0.69832933	1.314637917
LCC2066_52	1.710261124	1.334856056	1.475811434	1.351094089	1.241920338	1.046909356	1.123303728	1.36706358	1.067556925	1.336329665	1.152254933	1.149805108	1.044494615	1.230833373	1.115629585	1.676710246	1.218218782	1.60258218	1.42775403	1.28401186	1.4328534	0.439748747	1.467543189	1.161306161	0.322283667	1.346870495	0.938515532	1.109309195	1.015281226	1.424653804	0.964850395	-0.237683941	1.224062595	0.022421842	1.132675035	0.234928669	0.906819507	1.656039137	1.56225516	1.120095261	0.562954443	1.306305315	1.245011062	1.204381395	1.211295883	1.388540054	1.15770602	-0.285710881	1.362432173	0.4772638	1.122854793	1.877588459	1.401960541	1.204355946	-0.352596692	1.30855742	0.359520219	1.004176439	1.291500621	1.25545394	1.003996637	-0.01935517	1.163754543	0.763649486	0.959680336	0.439692185	1.170306846	0.557594937	-0.317867419	0.422370099	1.152318833	1.425633505	1.041939694	-0.036780241	1.18663986	0.588234577	1.078148931	1.310112162	1.146734555	1.011447159	0.657834108	1.288924323	1.376579098	1.115420731
LCC2067_0	1.695223117	1.442711729	1.534562149	1.494358323	1.330947815	0.651086543	1.28117932	1.282608185	1.484092918	1.65024457	0.827404276	1.056133675	1.407792003	1.677174631	0.83317344	1.111862203	1.52119617	1.603429776	0.887663643	0.970166196	1.234433469	0.440698806	1.57966706	0.790423501	0.476001336	1.54219988	0.863466799	1.412534982	0.921836206	1.451813513	0.52150784	-0.236243205	1.27847555	0.028558807	1.234531081	0.57775516	0.957303148	1.439317144	1.589176529	0.704026343	0.791105787	1.341938433	1.134556654	1.307128297	1.054296312	1.514150627	0.803742801	-0.240356292	1.632573998	0.467944255	1.497556485	1.09143502	1.476314851	0.777841706	-0.332531157	1.667224185	0.464015083	1.470198577	1.131371594	1.406288901	0.882245583	0.311968142	1.716548964	0.636553029	1.409011218	0.366823103	0.630253037	0.517216936	-0.284002896	0.465984112	1.335583478	1.551378433	0.70352305	0.661317545	1.367647923	1.033439001	1.057963298	1.473620766	0.849842949	1.29832673	0.415519985	1.633871345	0.623860309	1.406569355
LCC2067_52	1.794045817	1.416400496	1.452278185	1.472435411	1.176426651	0.815431635	1.050596986	1.193730356	1.101341416	1.479514255	1.137919229	1.028595275	1.093707587	1.623183113	1.23841131	1.337582251	1.326756587	1.448077752	1.185558502	1.075526197	1.228141866	0.493252456	1.525842391	1.039813449	0.437195172	1.380684806	0.816319693	1.113999547	0.957625633	1.500953715	0.748155306	-0.048904773	1.135304532	0.258073868	1.104226683	0.282521446	0.776584557	1.240986844	1.411302476	0.804932293	0.377470295	1.160063647	0.804228505	0.998925613	1.027111511	1.475777949	1.133376735	-0.195744958	1.4834385	0.430066664	1.098434377	1.297376169	1.436262527	1.233338883	-0.223517802	1.475554227	0.478114718	1.104229127	1.374379493	1.395586379	1.243425175	0.524954532	1.620256071	0.96973027	1.066722467	0.552959345	0.919304218	0.584237929	-0.209409411	0.454754825	1.309148734	1.439691481	0.882648731	0.39291933	1.228473401	0.92687473	1.030073987	1.469066948	1.142414702	1.042149636	0.579267186	1.62609056	0.862244521	1.119113613
LCC2068_0	1.814090384	1.615538699	1.702664848	1.634615128	1.23179536	0.758434708	1.424787843	1.240842755	1.469422814	1.282459818	0.779798623	0.985485038	1.517643496	1.414348835	0.873915215	1.222864391	1.486222199	1.316224038	0.894956346	1.059031755	1.206319346	0.530694087	1.68690173	0.82078779	0.446446334	1.291490046	0.837055663	1.455675666	0.953725977	1.739276494	0.677132371	-0.498560909	1.15310393	0.268823554	1.438476781	0.413490629	0.893688209	1.328011401	1.74779737	0.745282698	0.587088917	1.291031959	1.003050684	1.467214092	1.014898569	1.689218457	0.804544874	-0.330829572	1.355048704	0.560685227	1.564853286	1.332214158	1.666757945	0.858935268	-0.496037894	1.195254432	0.503427543	1.346938832	1.076366574	1.557460949	0.888395646	-0.221849123	1.351226219	0.612351758	1.424434903	0.414791674	0.842447378	0.657991884	-0.405624864	0.532999314	1.3417122	1.607126064	0.837817277	0.555297307	1.240220541	1.000940048	0.953933751	1.572145754	0.753556667	1.361983187	0.662552504	1.46945039	0.992062404	1.594339485
LCC2068_52	1.68453899	1.421237475	1.571487465	1.432020094	1.156074246	0.809264638	1.173443602	1.125413535	1.032918772	1.069645886	0.833199271	0.9637467	1.078434069	1.19048308	0.942735609	1.3654773	1.145188905	1.198357767	0.95646178	1.127967614	1.140042527	0.579625134	1.58909764	0.879304709	0.473323923	1.164920689	0.752145982	1.141931487	0.908404031	1.597868574	0.707306817	-0.075749277	1.078702071	0.736568412	1.188091514	0.176664794	0.730439439	1.158161454	1.636989985	0.804664095	0.130113865	1.215733032	0.750195867	1.220452742	0.970923123	1.440907546	0.818695681	-0.116312469	1.081119102	0.507395102	1.050522118	1.536785527	1.445109412	0.923751585	-0.357667121	1.057861327	0.450346596	1.014571653	1.078488235	1.395976652	0.960924436	-0.180768414	1.14039239	0.508634457	1.03015866	0.543011927	1.004199898	0.765920834	-0.22043492	0.479806906	1.244324857	1.460553218	0.89554679	0.364867047	1.1629407	0.826249795	0.956449697	1.422946961	0.847234114	1.103566388	0.80095564	1.235389232	1.229645316	1.121876066
LCC2069_0	2.170150372	1.720548662	1.675836936	1.735538671	0.955465873	0.374371504	1.277286915	0.751356197	1.42049059	1.219279456	0.555820998	0.811490195	1.369323445	1.090923252	0.544421866	1.065263413	1.833188288	1.685784375	1.098955586	1.217891107	1.019676495	-0.031162033	1.804258476	0.646013116	0.370442579	1.22839419	0.619957616	1.445271024	0.561473039	1.704705528	0.262411182	-0.533037105	0.889164156	0.450873207	1.22737844	0.076445067	0.303407537	0.809938437	1.590166294	0.408687665	0.216495117	0.90730044	0.405683899	1.191860384	0.69562519	1.677133168	0.459494011	-0.227613517	1.126738855	0.262930764	1.35807556	0.972135193	1.653812829	0.422400762	-0.277160738	1.295523146	0.35789987	1.475052413	1.141905044	1.778382324	0.639571844	0.211084938	1.175490512	0.706447545	1.409854501	0.394413856	0.684269913	0.740841943	-0.251680925	0.313006076	0.834055587	1.721275175	0.43318735	0.214334718	1.051178811	0.40776457	0.902863554	1.787012577	0.634613124	1.386907882	0.522926687	0.985806865	0.660898527	1.32461674
LCC2070_0	1.946519751	1.694388485	1.746547921	1.768485819	0.934878003	0.627267924	1.217399807	1.290576919	1.293586901	1.105667094	0.685312372	0.865347296	1.302522095	1.121310347	0.694679892	1.262987902	1.367444418	1.169773738	0.740934733	0.887291413	1.163610297	0.465200806	1.792905242	0.67005675	0.462442036	1.064256257	0.855207927	1.281744747	0.767736833	1.797282617	0.521123257	-0.4032606	0.845044237	-0.096372676	1.188847202	0.63091933	1.007645438	1.409248931	1.719577709	0.649132257	0.745428209	0.94619733	1.113426733	1.198745063	0.777631639	1.734045133	0.616389777	-0.52956384	1.04676066	0.453643424	1.26893604	0.963423898	1.607040319	0.647304757	-0.371611033	1.157529555	0.580271924	1.316913397	1.438589395	1.767076169	0.737391637	0.716951028	1.164122431	1.12263615	1.391480417	0.608641194	0.959314	0.537283413	-0.443445744	0.521556597	1.432259103	1.717960188	0.693667644	0.836630948	0.999505169	1.165228979	0.93828902	1.80039481	0.744780297	1.261027251	0.464011472	1.073811712	0.694482299	1.190520956
LCC2070_52	1.820651445	1.734658021	1.728009946	1.673111048	1.045037621	0.684542654	1.234433678	1.023282938	1.220855491	1.213227905	0.797127704	0.892556111	1.295526967	1.228078899	0.870930315	1.307616316	1.32761287	1.329202718	0.854711039	0.910738973	1.0593447	0.713982334	1.74868731	0.781950684	0.616501812	1.189745282	0.922317663	1.273941866	0.907386746	1.765684135	0.644358171	0.243957383	1.026394539	0.214629878	1.276787764	0.501531067	0.887957175	0.994816658	1.70996075	0.659588507	0.461008372	1.001874231	0.927043016	1.170419409	0.868366685	1.649155337	0.763782668	0.1207369	1.167796647	0.654018726	1.200842224	1.197303727	1.664162323	0.768696976	0.110841784	1.25435349	0.667729948	1.239986986	1.395508209	1.795292746	0.953624537	1.224542955	1.312288087	1.239697245	1.382707437	1.113603597	1.151219333	0.702780307	0.115817523	0.660928445	1.136445342	1.705772959	0.743050644	0.688054165	1.100655604	0.979941901	0.915469018	1.695814155	0.828094066	1.249211201	0.96422595	1.123516115	1.039980183	1.186334887
LCC2071_0	1.970288161	1.769863856	1.829849344	1.965894585	1.603307157	0.864048876	1.769101107	1.33011697	2.04102348	1.943018009	1.139261238	1.305805813	1.809444759	1.715576144	0.930736287	1.466248189	1.843470159	1.768285404	1.175447645	1.274098506	1.384033464	0.39563299	1.904626957	1.003483753	0.747670429	1.747265733	0.967358929	1.872804536	1.058547151	1.951436788	0.82884872	-0.369227173	1.666066455	0.217722474	1.867847501	0.605692164	0.927959736	1.479593702	1.73336805	0.921666805	0.809004554	1.593392405	1.109837481	1.706953751	1.28474919	1.905296897	1.130681304	0.07930152	1.890191142	0.645282311	1.951602621	1.407113284	1.76106123	0.962577522	0.095262922	1.990110343	0.65261606	2.115139234	1.518287605	1.778491602	0.896374527	1.225882662	1.685643934	1.239578174	1.823086709	1.119850861	1.14057573	0.656472355	0.087355545	0.648964666	1.352986105	1.772415813	0.835315603	0.718641338	1.541375982	1.002167596	1.325888549	2.019063041	1.147674945	1.712613191	0.979270019	1.743577728	1.012127047	1.795360355
LCC2071_52	1.842928116	1.445796591	1.582591105	1.569033721	1.468920874	0.920884622	1.455298869	1.342266668	1.607528943	1.773233412	1.200668058	1.403933175	1.439536319	1.559455371	1.015936698	1.738395372	1.691539218	1.840353114	1.291338304	1.389440662	1.467048672	0.447832465	1.622730698	1.082281839	0.853033507	1.636551663	0.909784357	1.536606992	1.243594904	1.669892921	1.006914615	-0.179067202	1.50372387	0.40961632	1.488354479	0.368899489	0.691443733	1.317431751	1.535683582	0.868890053	0.378938019	1.447504979	0.718886523	1.415983165	1.392247409	1.516854826	1.076860799	0.210022831	1.657527272	0.593153556	1.54855629	1.771801518	1.426897662	0.94335427	0.068216497	1.864508163	0.584759329	1.65944271	1.70220387	1.463907288	1.078107895	1.485495177	1.60438148	1.306377474	1.474742903	1.44163639	1.361950067	0.634625032	0.14488198	0.588976723	1.44222992	1.526941017	0.872105101	0.597673228	1.453304371	0.826288866	1.415312728	1.615610567	1.296897766	1.458529324	1.392845633	1.509339842	1.411211507	1.401221879
LCC2072_0	2.099408142	1.916155484	1.934333081	2.013185803	1.660836914	0.857379129	1.924980728	1.122092187	2.078280288	1.852444773	1.040945001	1.134501708	1.927617432	1.720896346	0.971414258	1.416741419	1.962966744	1.773383948	1.051950957	1.132709105	1.241656208	0.446775243	1.998420129	0.9659349	0.233308944	1.754212886	0.848217368	1.990485637	0.934803749	1.982632344	0.805321806	-0.42472832	1.650991637	0.166940901	1.957607418	0.188581109	0.796818901	1.166543219	1.886629537	0.823549853	0.335195046	1.627386084	0.886761947	1.882636167	1.11177113	2.000010877	1.044523561	-0.094544216	1.868140229	0.651383901	2.085406107	1.358459798	1.856250488	0.94166386	0.028369831	1.836160743	0.708815887	2.071035597	1.46811911	1.968790129	0.999256675	0.375355465	1.741236979	1.106179595	1.956895157	0.324939053	1.032370422	0.670059758	-0.028753236	0.681048568	1.216398477	1.928382058	0.932158765	0.32046441	1.700863913	0.918462073	1.156101525	2.025972788	1.037336708	1.931395314	0.267891703	1.699556024	0.943395942	1.896222365
LCC2072_52	1.953983243	1.676935534	1.757648926	1.762633705	1.509528432	0.987131048	1.566651917	1.164890004	1.666142657	1.650819383	1.109965689	1.17444032	1.54944877	1.543734908	1.102083123	1.276290259	1.661500284	1.650471036	1.233142794	1.181414125	1.204489273	0.546664535	1.821607532	1.090621137	0.227781737	1.592605875	0.761075059	1.630497622	1.10742421	1.741225612	0.980494562	-0.364621403	1.50824959	0.126168098	1.579589871	0.061802948	0.753341768	1.195785825	1.726572394	1.0266387	0.151934306	1.50438886	0.812306659	1.525449559	1.194492182	1.839335791	1.168947204	-0.150440364	1.728886668	0.697158648	1.753988296	1.202332665	1.680172088	1.137178837	0.052434968	1.555574973	0.709838048	1.555903063	1.339467023	1.673674679	1.063899967	0.44864055	1.505124319	0.958298497	1.539801966	0.318195625	0.857119241	0.643442105	-0.037262528	0.703544619	1.186165109	1.801469298	0.950885387	0.206300025	1.515868173	0.844392548	1.153417636	1.669416098	1.041695957	1.592069078	0.130878026	1.579191363	0.724970492	1.558885941
LCC2073_0	1.949182837	1.698088828	1.770912531	1.65911638	1.230656678	0.632267875	1.491313039	1.073561278	1.46209223	1.320766434	0.631268335	0.987166058	1.523522416	1.294379166	0.603137689	1.170262236	1.59585551	1.41161679	0.849160816	1.046089479	1.130545616	0.382619216	1.787381578	0.690380686	0.162590828	1.311921741	0.680038533	1.530812456	0.924386566	1.787672305	0.622860761	-0.647202473	1.232295254	-0.209458815	1.479174414	0.074745411	0.625122001	1.07326247	1.779619659	0.648875704	0.012381297	1.263412248	0.622580817	1.52321306	1.001255838	1.661669318	0.638685388	-0.544809656	1.345967756	0.446569301	1.466534959	1.140830341	1.68579167	0.583994481	-0.507359938	1.294012147	0.415697448	1.457603582	1.197825513	1.710047355	0.62147259	0.624468222	1.282959028	0.775749386	1.534543387	0.564899696	0.764911662	0.553463477	-0.525681255	0.431407633	1.184620521	1.744226845	0.62457667	0.363457606	1.193442715	0.781580565	0.972603791	1.656548347	0.623722406	1.469651444	0.495841857	1.30550668	0.753796549	1.512214471
LCC2073_52	1.927100528	1.526083692	1.67188392	1.651478413	1.291451317	0.822751829	1.407769474	1.092077979	1.365591116	1.347556941	0.877969224	0.993920294	1.389093736	1.317859388	0.803239414	1.075382257	1.500360715	1.480888011	1.045980539	1.066003902	1.029638846	0.564236119	1.67861143	0.853019893	0.011442536	1.329829468	0.570227659	1.397665961	1.095217867	1.785008493	0.912050996	-0.261846092	1.333647323	-0.062007104	1.51319963	0.16956694	0.636302802	0.906607055	1.602650447	0.712961026	-0.252268645	1.200608455	0.453074481	1.289592946	0.979844235	1.597786361	0.792494572	-0.369647085	1.264903403	0.524881844	1.310032035	0.972237558	1.457373218	0.748013051	-0.377656099	1.416967052	0.493910505	1.414841942	1.158670785	1.585393717	0.852228684	0.385880992	1.361673684	0.719330442	1.442600748	0.238274967	0.623147797	0.501106869	-0.37363313	0.509672203	1.219286873	1.601204212	0.820615862	0.521958981	1.32756454	0.811554268	1.007554417	1.699256889	0.949356114	1.391605696	0.01295789	1.269123695	0.499418638	1.328055711
LCC2074_0	1.538916712	1.414748518	1.420609119	1.39523725	0.938219269	0.637123955	1.012850954	0.831960249	1.063035499	0.997890047	0.713059584	0.718863234	1.081289344	1.00224992	0.703938578	1.003733095	1.107747452	1.029180004	0.773660887	0.83111519	0.879014367	0.208518178	1.475973685	0.71250452	0.254936058	1.001083819	0.533704025	1.08379575	0.621155113	1.356579728	0.695822762	-0.551588554	0.958653341	-0.183334465	0.982868269	0.166138875	0.511616601	0.830991437	1.454126181	0.528182755	0.238791766	0.883591605	0.520131285	1.013336258	0.739492002	1.452490343	0.70223549	-0.459077083	1.016376442	0.237453388	1.119433269	0.888478121	1.42465615	0.670863115	-0.158586267	0.978581631	0.314270351	0.998205217	1.094727482	1.404609574	0.734672335	0.857473379	1.01976184	0.845079125	1.06318525	0.643202319	0.720667097	0.253584065	-0.283345203	0.27755806	0.973966355	1.444621563	0.669395836	0.377354983	0.967611076	0.682633701	0.697205534	1.329273649	0.723620453	1.040441258	0.202104672	0.984002095	0.545627343	1.098668852
LCC2074_52	1.720663723	1.457769402	1.475347659	1.468600026	1.037099009	0.847320658	1.125325421	0.91397159	1.121025075	1.044146993	0.919375309	0.867999241	1.149640435	1.056202293	0.890638223	0.980027862	1.161811375	1.044885647	0.929748105	0.958545477	0.933028638	-0.020570043	1.525996514	0.88429647	0.096851101	1.050751245	0.55730709	1.141997344	0.671452528	1.348036607	0.827292594	-0.695440628	1.005240491	0.176584264	1.087118003	0.003698626	0.496040691	0.93465692	1.483465879	0.764725857	0.170450718	0.99764207	0.630723963	1.102003008	0.924826579	1.553406088	0.897281274	-0.02162439	1.07703502	0.517625593	1.170329603	0.89902435	1.472877044	0.835307734	-0.075024521	1.008562876	0.501720471	1.065397625	1.048271605	1.442117216	0.939709386	0.075537745	1.037059605	0.594553924	1.102649301	0.059096362	0.576382719	0.555834892	-0.047504223	0.509745839	1.053569207	1.567090911	0.933060684	0.128199563	1.100649632	0.62056138	0.802600422	1.363113789	0.94039955	1.18089576	0.042007971	1.074536717	0.557417892	1.192039865
LCC2075_0	1.814094958	1.412746674	1.553129637	1.547010958	0.938045636	0.459812496	1.123321985	1.100095027	1.202418342	1.076627104	0.500773935	0.929894589	1.046521711	0.914324636	0.47980281	1.190841586	1.355157328	1.22095346	0.718890403	1.07961879	1.142135781	0.349559766	1.596007278	0.556676732	0.380492622	1.020297231	0.790631053	1.172017423	0.791200925	1.559996721	0.402641288	-0.428074955	0.970524295	0.409114419	1.143724888	0.23585212	0.742792245	1.176631031	1.629628153	0.520877991	0.424233131	0.995177166	0.835081371	1.194455063	0.981712234	1.542093596	0.511770986	0.074057589	1.082767355	0.659359503	1.187632155	1.208127307	1.434748224	0.496320452	-0.132656219	1.070398792	0.568078375	1.216717643	1.172839239	1.389570759	0.462632024	0.161213967	0.888812405	0.803817028	1.016349388	0.585518554	0.8708346	0.716641534	-0.017114834	0.61611275	1.219436468	1.451554268	0.447644446	0.329322693	0.83111493	0.875970187	0.871045985	1.551873265	0.489491171	1.012025174	0.795986978	0.938420966	0.928879626	1.074733314
LCC2075_52	1.793003265	1.276800167	1.420914507	1.392701707	1.036755244	0.539978183	1.110988075	1.103964084	1.1325162	1.220632478	0.691307915	0.959957749	1.038014955	1.035076587	0.53125536	1.102315677	1.343304593	1.344564827	0.854803559	1.16745067	1.093035223	0.38500728	1.441093503	0.629843266	0.444619748	1.132735169	0.753097509	1.131594145	0.83668549	1.475579427	0.513353689	-0.288294341	1.0433708	0.886195036	1.135401742	0.302457585	0.752159008	1.127249042	1.431019509	0.570537451	0.458196727	1.108166981	0.827624138	1.185829925	0.913507487	1.414838824	0.705956737	0.153411013	1.269693913	0.614014994	1.167156751	0.939075408	1.325121809	0.569388486	0.172873594	1.165314362	0.694699079	1.094871251	1.220683447	1.222421018	0.489448836	0.525218307	0.967954209	0.982595526	0.947475344	0.653441296	0.861741464	0.943752057	0.16325132	0.656228054	1.251490002	1.34639375	0.534103344	0.420416957	0.943051256	0.89230168	1.001916427	1.369375312	0.676147686	0.988420404	0.752310004	1.093200178	0.693706075	1.112896754
